,artist,track,uri,nick_history,jojo_history,rich_history,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
463,DJ これからの緊急災害,K-Hole with Fergie,4GvH13SpKIEgWK1OqhRhxy,,True,,0.727,0.883,6,-6.9,0,0.107,0.000355,0.167,0.0742,0.726,135.985,audio_features,4GvH13SpKIEgWK1OqhRhxy,232941,4
464,Doja Cat,Cookie Jar,4QdjPwwCCq3ifWVHiRj3jx,,True,,0.722,0.864,0,-3.317,1,0.107,0.00324,0,0.164,0.466,148.025,audio_features,4QdjPwwCCq3ifWVHiRj3jx,199440,4
465,Doja Cat,Ain't Shit,5lAnYvAIkSDNXqfo7DyFUm,,True,True,0.855,0.488,3,-4.601,1,0.208,0.506,0,0.347,0.619,124.097,audio_features,5lAnYvAIkSDNXqfo7DyFUm,174253,4
466,Soccer Mommy,Your Dog,3BpUZB0tw4zNmG3Iw1mclL,,True,,0.652,0.669,11,-7.797,0,0.0262,0.122,0.00039,0.169,0.769,115.047,audio_features,3BpUZB0tw4zNmG3Iw1mclL,194009,4
467,Chloe x Halle,Forgive Me,0qU3XhIH9xczYPUWV6OopS,,True,,0.707,0.651,4,-3.156,0,0.0669,0.0406,5.95e-06,0.449,0.562,137.017,audio_features,0qU3XhIH9xczYPUWV6OopS,157867,4
468,Clean Bandit,Rather Be (feat. Jess Glynne),3s4U7OHV7gnj42VV72eSZ6,,True,True,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,3s4U7OHV7gnj42VV72eSZ6,227833,4
469,Kanye West,Follow God,2QpGZOhTCHHiKmpSO9FW4h,True,True,True,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,audio_features,2QpGZOhTCHHiKmpSO9FW4h,104591,4
470,LIZ,Lottery,0IONRljAuf94GIkBhNKETP,,True,,0.817,0.663,3,-6.358,1,0.0534,0.00488,0,0.0648,0.612,114.98,audio_features,0IONRljAuf94GIkBhNKETP,194131,4
471,Yaeji,raingurl,4gRAniZdYF2zVrDUsNC9tU,,,,0.929,0.572,6,-6.928,0,0.0506,0.017,0.00353,0.122,0.288,128.014,audio_features,4gRAniZdYF2zVrDUsNC9tU,237231,4
472,Alice Longyu Gao,LEGEND - Gassed Up Remix,043R6gVEQtclGy8lZYzwJF,,True,,0.688,0.794,0,-9.208,1,0.0493,0.0597,0.076,0.335,0.961,94.995,audio_features,043R6gVEQtclGy8lZYzwJF,176844,4
473,AAAMYYY,屍を越えてゆけ,3eZH0LBqHYh6lUAQU2Xyab,,True,,0.538,0.817,6,-4.889,1,0.054,0.132,0.385,0.0536,0.372,87.026,audio_features,3eZH0LBqHYh6lUAQU2Xyab,291533,4
474,Vince Staples,Yeah Right,5ZrDbBB4UhYMsPA3xRKOzV,,True,,0.669,0.484,1,-9.026,1,0.121,0.0154,0,0.489,0.251,117.929,audio_features,5ZrDbBB4UhYMsPA3xRKOzV,188947,4
475,KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,True,True,True,0.58,0.469,0,-5.946,0,0.104,0.126,7.32e-05,0.099,0.369,110.573,audio_features,3aUFrxO1B8EW63QchEl3wX,165053,4
476,Sabrina Claudio,Better Version,6OYly4TGeYQFNXrt6Qh1JA,,True,,0.563,0.356,0,-7.522,1,0.051,0.418,3.37e-05,0.111,0.441,64.511,audio_features,6OYly4TGeYQFNXrt6Qh1JA,215118,3
477,Kendrick Lamar,We Cry Together,0RAvy97QRPzO2AfK5Dw6j3,,True,True,0.648,0.68,11,-7.276,1,0.345,0.292,0,0.0808,0.504,106.89,audio_features,0RAvy97QRPzO2AfK5Dw6j3,341307,3
478,Kid Cudi,Erase Me - Main,6XkuklKiHYVTlVvWlTgQYP,True,True,,0.687,0.631,9,-5.612,1,0.129,0.063,0,0.108,0.853,186.071,audio_features,6XkuklKiHYVTlVvWlTgQYP,192253,4
479,Kanye West,Homecoming,2ovQ5MCx91XVjgVWEPfvks,,True,,0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,audio_features,2ovQ5MCx91XVjgVWEPfvks,203493,4
480,Machine Girl,Ghost,4orMsymF399H3xKBc0AIhx,,True,,0.705,0.924,11,-6.783,0,0.177,0.00576,0.927,0.36,0.378,154.008,audio_features,4orMsymF399H3xKBc0AIhx,185522,4
481,Clairo,4EVER,5mIOsPuQdXchVY0jB5NO9Q,,True,True,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,audio_features,5mIOsPuQdXchVY0jB5NO9Q,159595,4
482,Knox Fortune,Lil Thing,3q6ygCZID0OKj6MUxInB48,,True,,0.713,0.755,7,-4.577,1,0.151,0.262,0.000114,0.0947,0.625,155.939,audio_features,3q6ygCZID0OKj6MUxInB48,206968,4
483,Moneybagg Yo,Said Sum (feat. City Girls & DaBaby) - Remix,13VXVxePp4NUiXwtmQ0viz,,True,,0.913,0.625,10,-6.901,0,0.334,0.0168,0,0.125,0.298,126.915,audio_features,13VXVxePp4NUiXwtmQ0viz,177704,4
484,LIZ,Pandemonium,5nnllOU9tiGPtAzzyOYkvG,,True,,0.569,0.644,0,-3.0,1,0.0956,0.0606,0,0.0951,0.569,186.898,audio_features,5nnllOU9tiGPtAzzyOYkvG,164599,4
485,Yelle,Ba$$in,2Ab2xJJw3hcXBi7LZM3PC5,,True,,0.802,0.731,4,-4.239,0,0.0387,0.0139,0.184,0.0644,0.659,124.608,audio_features,2Ab2xJJw3hcXBi7LZM3PC5,179373,4
486,Kitty,Mass Text Booty Call,5DIqLsAlsqWpeWtJXJOxJU,,,,0.802,0.721,4,-6.703,1,0.217,0.00442,1.87e-05,0.0708,0.682,94.97,audio_features,5DIqLsAlsqWpeWtJXJOxJU,177347,4
487,FEMM,Wannabe,3Ad7QOWha9pwu0L0gx6fz8,,True,,0.67,0.925,8,-2.77,1,0.0725,0.00396,0.0346,0.33,0.832,129.994,audio_features,3Ad7QOWha9pwu0L0gx6fz8,159675,4
488,Mitski,Francis Forever,6gpSU2C1VJq0xaVIGtQPVi,,True,,0.535,0.448,2,-9.167,1,0.0279,0.00262,1.94e-05,0.115,0.32,101.984,audio_features,6gpSU2C1VJq0xaVIGtQPVi,149680,4
489,Black Eyed Peas,Imma Be,5OiLJ8tjUPFiPX2gVM8fxJ,,True,,0.597,0.517,0,-6.963,1,0.365,0.179,0,0.307,0.412,92.035,audio_features,5OiLJ8tjUPFiPX2gVM8fxJ,257560,4
490,Black Box,Everybody Everybody,24lF0of2nbQlTYDU8i6glX,,True,,0.711,0.81,5,-6.443,0,0.0379,0.00359,1.19e-05,0.0881,0.974,117.627,audio_features,24lF0of2nbQlTYDU8i6glX,247000,4
491,Childish Gambino,53.49,2alJKJoqOOEPVU1Do3eIjJ,,True,,0.518,0.952,6,-5.274,0,0.198,0.0287,0,0.381,0.622,171.905,audio_features,2alJKJoqOOEPVU1Do3eIjJ,235280,4
492,Princess Nokia,Harley Quinn,0FCECeOtvMAGosjKB08s28,,True,,0.872,0.684,5,-7.106,1,0.05,0.00563,0.0138,0.174,0.541,148.0,audio_features,0FCECeOtvMAGosjKB08s28,144000,4
493,Rina Sawayama,Alterlife,6nrqxuvk571m7JGPbeEfda,,True,,0.512,0.876,1,-3.877,0,0.0478,0.00947,0,0.381,0.658,108.007,audio_features,6nrqxuvk571m7JGPbeEfda,244945,4
494,SOPHIE,Ponyboy,30lIB7UwSLy5qgkfYZEtB1,,True,,0.823,0.381,1,-7.372,1,0.0889,0.000497,0.000542,0.14,0.46,107.996,audio_features,30lIB7UwSLy5qgkfYZEtB1,194438,4
495,Kanye West,Famous,19a3JfW8BQwqHWUMbcqSx8,,True,True,0.465,0.735,6,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935,audio_features,19a3JfW8BQwqHWUMbcqSx8,196040,4
496,Death Grips,Get Got,781V2Y5LPtcpgONEOadadE,,True,,0.57,0.993,7,-3.757,1,0.337,0.00628,0.00796,0.0876,0.405,87.0,audio_features,781V2Y5LPtcpgONEOadadE,171867,4
497,DJ Sabrina The Teenage DJ,Next To Me,16MKLKWVZPt84xOwCU56hg,,True,,0.53,0.854,2,-6.331,1,0.0924,0.00465,4.63e-06,0.185,0.442,111.149,audio_features,16MKLKWVZPt84xOwCU56hg,457754,4
498,Zolita,Loveline Remix (feat. Dorian Electra and Petal Supply),2Ljla3d99KvA8Vloag1FtT,,True,,0.675,0.91,7,-5.096,1,0.136,0.377,0.00984,0.325,0.697,100.05,audio_features,2Ljla3d99KvA8Vloag1FtT,158200,4
499,"Tyler, The Creator",IFHY (feat. Pharrell),0NjW4SKY3gbfl2orl1p8hr,,True,,0.358,0.715,7,-6.181,1,0.331,0.197,0,0.581,0.275,85.478,audio_features,0NjW4SKY3gbfl2orl1p8hr,319253,4
500,Death Grips,Bottomless Pit,7bINjFKpbYkjUR7VJDjMkD,,True,,0.356,0.991,2,-4.024,1,0.184,0.00637,0.00133,0.294,0.0549,95.235,audio_features,7bINjFKpbYkjUR7VJDjMkD,174484,4
501,The Marías,Basta Ya,4CUTUsBGjHslu2Bd3AOXGg,,True,,0.766,0.3,11,-8.911,0,0.0375,0.585,0.00174,0.114,0.44,85.993,audio_features,4CUTUsBGjHslu2Bd3AOXGg,176599,4
502,Two Door Cinema Club,Undercover Martyn,0Hrd6CSafHHqKptyFppmqH,,True,,0.442,0.872,2,-5.072,1,0.123,0.00025,1.74e-05,0.0602,0.568,159.867,audio_features,0Hrd6CSafHHqKptyFppmqH,167773,4
503,Goreshit,Shit yourself for fun,3E1nPLyOCOZR5mcdLsbwkN,,True,,0.626,0.953,1,-4.552,1,0.0484,5.23e-06,0.878,0.105,0.468,156.963,audio_features,3E1nPLyOCOZR5mcdLsbwkN,134522,4
504,SOPHIE,HARD,5dZKynFbI4EqmaUKDFTEM2,,True,,0.544,0.728,5,-5.943,0,0.338,0.0121,0.0708,0.108,0.549,167.632,audio_features,5dZKynFbI4EqmaUKDFTEM2,174368,4
505,Death Grips,You Might Think He Loves You for Your Money but I Know What He Really Loves You for It's Your Brand New Leopard Skin Pillbox Hat,5YnS9oWrGcwf1tgode1F7z,,True,,0.317,0.853,7,-2.751,1,0.186,0.00187,0.000702,0.254,0.487,103.37,audio_features,5YnS9oWrGcwf1tgode1F7z,161133,4
506,Rico Nasty,OHFR?,0MJ6Ci5Up2ZQsXXygcVCQ3,,True,,0.86,0.717,1,-5.542,0,0.48,0.414,0,0.0843,0.812,158.019,audio_features,0MJ6Ci5Up2ZQsXXygcVCQ3,120964,4
507,Nicotine's Famous Honey,Pull Up,0IHJLN7V8UWfcHj1U0aaYQ,,,,0.697,0.61,4,-7.065,1,0.0298,0.487,0,0.102,0.548,109.048,audio_features,0IHJLN7V8UWfcHj1U0aaYQ,140222,4
508,P.H.F.,Queen,7KmgtxP0GJ0hQ2Y5E6EItk,,True,,0.322,0.478,4,-7.575,1,0.0282,0.00157,0.758,0.0714,0.23,136.799,audio_features,7KmgtxP0GJ0hQ2Y5E6EItk,256057,4
509,Raveena,Stronger,7qKWAtneIWuObMgaj57yvx,,True,,0.617,0.312,5,-10.629,1,0.0575,0.638,0.036,0.0993,0.0459,126.962,audio_features,7qKWAtneIWuObMgaj57yvx,251298,4
510,Azealia Banks,Chips,2SZI4t2AgJYquRPZ60QeXL,,True,,0.84,0.559,7,-9.155,1,0.231,0.0292,0.00108,0.211,0.336,123.976,audio_features,2SZI4t2AgJYquRPZ60QeXL,227684,4
511,Vince Staples,SAMO,7ei3g8ZUH6C3IELNhwI9R0,,True,,0.808,0.509,2,-7.353,1,0.0767,0.0114,1.16e-05,0.116,0.0912,78.002,audio_features,7ei3g8ZUH6C3IELNhwI9R0,174493,4
512,Kanye West,No Mistakes,35KV2Nuib6jPMVN00O8iba,,True,True,0.643,0.646,10,-2.442,0,0.0629,0.0393,0,0.109,0.35,80.174,audio_features,35KV2Nuib6jPMVN00O8iba,123040,4
513,Kanye West,Don't Like.1,12D0n7hKpPcjuUpcbAKjjr,,True,,0.668,0.628,6,-5.327,0,0.205,0.00822,0,0.145,0.621,131.88,audio_features,12D0n7hKpPcjuUpcbAKjjr,283653,4
514,BETWEEN FRIENDS,better friends,3zV2AEuJETO2BlgZkCn7QK,,True,True,0.659,0.621,10,-6.15,1,0.321,0.172,0,0.159,0.572,102.065,audio_features,3zV2AEuJETO2BlgZkCn7QK,204812,4
515,Kanye West,Monster,1ZHYJ2Wwgxes4m8Ba88PeK,True,True,True,0.628,0.692,2,-5.64,1,0.202,0.00244,0.0129,0.668,0.0963,124.887,audio_features,1ZHYJ2Wwgxes4m8Ba88PeK,378893,5
516,SOPHIE,Not Okay - Alone Mix,2rItExC2Ht8PcgMV0lqbf8,,True,,0.844,0.55,5,-5.776,0,0.255,0.00329,0.451,0.328,0.322,130.064,audio_features,2rItExC2Ht8PcgMV0lqbf8,84921,4
517,Rina Sawayama,Bad Friend,1ApN1loxlt0rzRFc8iETw7,,True,,0.549,0.72,8,-4.426,1,0.0502,0.215,3e-06,0.327,0.454,94.92,audio_features,1ApN1loxlt0rzRFc8iETw7,208128,4
518,Tove Lo,"bitches (feat. Charli XCX, Icona Pop, Elliphant, ALMA)",0S0rlh59DhpPheILyXYX76,,True,,0.589,0.744,11,-4.617,1,0.0702,0.0462,0,0.115,0.649,83.085,audio_features,0S0rlh59DhpPheILyXYX76,191796,4
519,Kanye West,Paranoid,0w2piYWj1F2bzUftzGJgK9,True,True,,0.587,0.611,6,-7.408,1,0.106,0.114,9.83e-05,0.0765,0.464,114.991,audio_features,0w2piYWj1F2bzUftzGJgK9,277907,4
520,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,1TfqLAPs4K3s2rJMoCokcS,,True,,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,audio_features,1TfqLAPs4K3s2rJMoCokcS,216933,4
521,Cafuné,Letting Go,71PQ5HbyifooqoPMDd0UdF,,True,True,0.423,0.867,2,-4.956,1,0.0402,0.00466,0.0118,0.161,0.437,167.955,audio_features,71PQ5HbyifooqoPMDd0UdF,178307,4
522,Vince Staples,Lemme Know,1u1VcXquBfZfu7dc8PVYVc,,True,,0.723,0.526,6,-10.187,1,0.0552,0.00733,0.162,0.222,0.667,156.122,audio_features,1u1VcXquBfZfu7dc8PVYVc,222040,4
523,GameChops,Cherry Blossom Color Season,1NFy6683I19ukTuTxNZFis,,True,,0.539,0.842,4,-5.624,1,0.0426,0.0194,0.00359,0.102,0.311,90.061,audio_features,1NFy6683I19ukTuTxNZFis,361332,4
524,"Tyler, The Creator",DEATHCAMP (feat. Cole Alexander),1dXYBALYTj3AMxa8hgiQhA,,True,,0.581,0.746,10,-5.495,0,0.0422,0.0149,0.000276,0.594,0.455,101.881,audio_features,1dXYBALYTj3AMxa8hgiQhA,189703,4
525,Rico Nasty,Bitch I'm Nasty,2xXNa4tR2CronQsZ6OKQtP,,True,,0.953,0.636,1,-6.318,1,0.255,0.0157,0,0.105,0.342,127.011,audio_features,2xXNa4tR2CronQsZ6OKQtP,91755,4
526,"Tyler, The Creator",Domo23,75kiQfmmuQwgquZ9RLSvuA,,True,,0.727,0.565,1,-5.564,0,0.356,0.167,0,0.262,0.597,133.094,audio_features,75kiQfmmuQwgquZ9RLSvuA,158760,4
527,Lorde,Green Light,3I4QOvltiKcMu3xmnQjEct,True,True,,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,audio_features,3I4QOvltiKcMu3xmnQjEct,234653,4
528,Cecile Believe,Bitch Bites Dog,3vVYV1vW9FPSF5BTIXWhMK,,True,,0.814,0.633,11,-8.821,0,0.101,0.047,0.00345,0.0961,0.244,119.036,audio_features,3vVYV1vW9FPSF5BTIXWhMK,212042,4
529,Fiona Apple,Fast As You Can - Radio Edit,0zgCpJcPNPXrjI7ruy5UGY,,True,,0.501,0.697,0,-9.382,1,0.0505,0.25,0.00663,0.0806,0.545,137.929,audio_features,0zgCpJcPNPXrjI7ruy5UGY,226427,4
530,Netabak,Lord of the Game,5XHqW47npc3YiXmBwZ39ao,,True,,0.592,0.618,9,-7.966,1,0.0423,0.000451,0.000294,0.34,0.0615,89.956,audio_features,5XHqW47npc3YiXmBwZ39ao,162750,4
531,The Marías,Little by Little,3EzlgdxyFvjeAGzR5WxHB8,,True,,0.837,0.356,9,-8.771,0,0.119,0.815,0.00206,0.0792,0.618,133.025,audio_features,3EzlgdxyFvjeAGzR5WxHB8,178493,4
532,Doja Cat,Tia Tamera (feat. Rico Nasty),3fknKzcgYzWe30unQ7XXiz,,True,,0.817,0.65,0,-4.652,1,0.134,0.0158,0,0.166,0.409,119.887,audio_features,3fknKzcgYzWe30unQ7XXiz,212107,4
533,bludnymph,FEAST,3smTeRQ3qxUvC8Gf4ckUEs,,True,,0.854,0.642,1,-6.402,1,0.0705,0.00119,0.000205,0.0521,0.429,97.475,audio_features,3smTeRQ3qxUvC8Gf4ckUEs,123904,4
534,Vulfpeck,Walkies,1GmtpbNbybW5ZDSqn6v3NO,,True,,0.8,0.499,0,-12.82,1,0.0505,0.302,0.899,0.101,0.397,122.953,audio_features,1GmtpbNbybW5ZDSqn6v3NO,63451,4
535,Danny Brown,Ain't it Funny,7ItFoQDmQIh3MAPsxiP6Vt,,True,,0.483,0.841,5,-5.115,0,0.0964,0.0108,2.71e-06,0.382,0.204,114.382,audio_features,7ItFoQDmQIh3MAPsxiP6Vt,177025,4
536,Let's Eat Grandma,Hot Pink,1MAhhW31aMIknkD19pZmrP,,True,,0.725,0.552,8,-6.897,1,0.0783,0.2,0,0.093,0.183,103.016,audio_features,1MAhhW31aMIknkD19pZmrP,248977,4
537,"Tyler, The Creator",I Ain't Got Time!,430qNtapCS3Ue1yoSql1oV,,True,,0.549,0.725,1,-7.239,1,0.397,0.0539,3.52e-05,0.148,0.547,108.822,audio_features,430qNtapCS3Ue1yoSql1oV,206267,4
538,Dessert,Back Around,0xuWcVv68VWYfHl8gdtp5k,,True,,0.257,0.272,3,-12.054,1,0.0448,0.681,0.0281,0.322,0.0853,71.759,audio_features,0xuWcVv68VWYfHl8gdtp5k,170458,5
539,JPEGMAFIA,Baby I'm Bleeding,5pUudDDuJgIpgKIGk2zmxv,,True,,0.574,0.859,1,-2.401,1,0.193,0.195,0,0.416,0.828,171.392,audio_features,5pUudDDuJgIpgKIGk2zmxv,152246,4
540,Brooke Candy,FMU (feat. Rico Nasty & Boys Noize),5AD8DWoQa4NGe2WagH4YF2,,True,,0.666,0.783,5,-4.154,0,0.0521,0.0718,0,0.346,0.451,126.014,audio_features,5AD8DWoQa4NGe2WagH4YF2,178667,4
541,SOPHIE,Faceshopping,5Phe35xgdkRSxTdM4MAVIk,,True,,0.636,0.441,1,-7.273,1,0.247,0.0528,0.00152,0.0684,0.304,114.045,audio_features,5Phe35xgdkRSxTdM4MAVIk,236938,4
542,Vetta Borne,Girls,1LFu0JwC7x6CFLc6jpRKzH,,True,,0.844,0.63,7,-7.794,1,0.147,0.248,0.000191,0.0752,0.827,114.001,audio_features,1LFu0JwC7x6CFLc6jpRKzH,204987,4
543,Otoboke Beaver,Binge eating binge drinking bulimia,4LQoxlwjxveit5eNT4tphX,,True,,0.353,0.997,4,-0.841,0,0.252,0.0928,0.163,0.458,0.075,46.42,audio_features,4LQoxlwjxveit5eNT4tphX,53227,4
544,Azealia Banks,Anna Wintour,0U0266U8qEvuhZnHIYZKwd,,True,,0.684,0.901,7,-5.2,1,0.0843,0.00281,0.00123,0.0232,0.485,121.988,audio_features,0U0266U8qEvuhZnHIYZKwd,273908,4
545,Doja Cat,Get Into It (Yuh),0FYc9DIr89rbzt2WJMvyou,True,True,,0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,audio_features,0FYc9DIr89rbzt2WJMvyou,138293,4
546,Aphex Twin,Xtal,7o2AeQZzfCERsRmOM86EcB,,True,,0.51,0.505,9,-13.053,0,0.0344,0.342,0.96,0.117,0.318,114.532,audio_features,7o2AeQZzfCERsRmOM86EcB,293752,4
547,Kanye West,On Sight,1gqkRc9WtOpnGIqxf2Hvzr,,True,,0.605,0.469,9,-3.182,0,0.327,0.487,0,0.28,0.515,101.601,audio_features,1gqkRc9WtOpnGIqxf2Hvzr,156480,4
548,Goldie Boutilier,He Thinks That I'm an Angel,3s7IGYxf9eqxpGADqjpkyn,,True,,0.488,0.303,0,-11.315,1,0.0269,0.511,1.95e-06,0.103,0.276,72.374,audio_features,3s7IGYxf9eqxpGADqjpkyn,190000,4
549,Kanye West,Spaceship,1ko2NuvWlQdxtNRc8QQzmT,,True,True,0.507,0.753,5,-5.31,0,0.19,0.503,0,0.573,0.657,178.068,audio_features,1ko2NuvWlQdxtNRc8QQzmT,324227,3
550,Kero Kero Bonito,The Princess and the Clock,1o1aFykyi3d4qQPxDcPCJ7,,True,,0.625,0.838,0,-5.249,1,0.035,0.0571,0,0.35,0.45,144.958,audio_features,1o1aFykyi3d4qQPxDcPCJ7,229190,4
551,Chloe x Halle,Do It,1bRjwdtScY2eMe9uMmsOkG,,True,,0.701,0.668,5,-7.287,0,0.0516,0.0916,2.09e-06,0.111,0.553,82.978,audio_features,1bRjwdtScY2eMe9uMmsOkG,176787,4
552,Daft Punk,"Harder, Better, Faster, Stronger",5W3cjX2J3tjhG8zb6u0qHn,,True,,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,audio_features,5W3cjX2J3tjhG8zb6u0qHn,224693,4
553,Chloe x Halle,Ungodly Hour,4SJRgLsuBKTEBEl9n6JsNu,,True,,0.704,0.68,2,-6.498,1,0.315,0.146,1.25e-05,0.0692,0.168,105.031,audio_features,4SJRgLsuBKTEBEl9n6JsNu,255893,4
554,Kanye West,Jesus Walks,5g1vtHqi9uV7xtYeCcFOBx,,True,,0.637,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,87.312,audio_features,5g1vtHqi9uV7xtYeCcFOBx,193733,4
555,Whethan,Win You Over (feat. Soak),7piA9DxQTCKwxXWOOK7zXZ,,,,0.807,0.749,0,-5.519,1,0.0833,0.00488,5.17e-06,0.439,0.664,118.008,audio_features,7piA9DxQTCKwxXWOOK7zXZ,209490,4
556,Randa,Heatwave,0aGbjADuRz7IUuZD5MZ4F6,,True,,0.792,0.62,10,-8.513,0,0.0646,0.0775,0.0232,0.154,0.531,100.005,audio_features,0aGbjADuRz7IUuZD5MZ4F6,251519,4
557,Death Grips,Lil Boy,6fab5rAf9v58GR8P2Q1o1s,,True,,0.637,0.783,1,-4.359,1,0.319,0.00267,0,0.149,0.273,146.702,audio_features,6fab5rAf9v58GR8P2Q1o1s,226387,4
558,Death Grips,I've Seen Footage,7nCONy10IHp7XD3oYZ0lcx,,True,,0.603,0.944,11,-3.626,0,0.347,0.0481,0,0.342,0.418,130.035,audio_features,7nCONy10IHp7XD3oYZ0lcx,202853,4
559,Pixies,Where Is My Mind?,0KzAbK6nItSqNh8q70tb0K,,True,,0.513,0.442,4,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,audio_features,0KzAbK6nItSqNh8q70tb0K,229227,4
560,Flamingosis,Groovin',01TeWe9FtQOOoO1xD8idoU,,True,,0.707,0.886,11,-3.432,1,0.0603,0.000699,0.396,0.117,0.75,117.976,audio_features,01TeWe9FtQOOoO1xD8idoU,213559,4
561,GameChops,Roll Me In,6H2NkE3V5QzHbHkYdaRm2W,,True,,0.659,0.643,2,-6.282,0,0.0275,0.00469,0.407,0.106,0.447,130.002,audio_features,6H2NkE3V5QzHbHkYdaRm2W,253148,4
562,Big Thief,Simulation Swarm,2FwDApgXk91kXvqy2oB7dz,,True,,0.703,0.578,1,-9.103,1,0.0728,0.446,0.0024,0.102,0.67,105.204,audio_features,2FwDApgXk91kXvqy2oB7dz,252734,4
563,FLOOR BABA,WIGGLECORE,0OSkkfKiaPnmlL9ocLVgs9,,True,,0.619,0.928,6,-2.986,1,0.244,0.00497,0.784,0.086,0.378,195.126,audio_features,0OSkkfKiaPnmlL9ocLVgs9,110826,4
564,Laura Les,Haunted,1toNKayLMeCcVlsLGXJl7n,,True,,0.51,0.817,9,-8.666,1,0.0373,0.000654,0.0344,0.146,0.547,169.481,audio_features,1toNKayLMeCcVlsLGXJl7n,102007,4
565,Yelle,Je veux te voir,4H9637mkUDyk9Rq0WgDEwc,,True,,0.924,0.651,7,-3.894,1,0.124,0.0203,0.0069,0.059,0.898,126.947,audio_features,4H9637mkUDyk9Rq0WgDEwc,261920,4
566,Father,Thotnite,65W1Qwn5MHidrr2tLran2v,,True,,0.903,0.482,0,-8.544,0,0.233,0.00976,3.44e-06,0.106,0.264,154.055,audio_features,65W1Qwn5MHidrr2tLran2v,152727,4
567,Flo Milli,Pockets Bigger,6qwlA0caBeRjIlaqnucLrC,,True,,0.93,0.7,1,-4.279,0,0.277,0.0455,0,0.0993,0.823,117.075,audio_features,6qwlA0caBeRjIlaqnucLrC,106763,4
568,YOU LOVE HER,Spitting Glass,7r1vMKvaKeR5hxRGFEujaH,,True,,0.256,0.935,0,-5.45,1,0.102,0.0085,7.78e-05,0.288,0.224,134.953,audio_features,7r1vMKvaKeR5hxRGFEujaH,252444,4
569,Sleigh Bells,Holly,5rHts9z54qL4ih7lt6CuZf,,True,,0.564,0.647,1,-5.675,0,0.0513,0.00323,0.00221,0.345,0.396,72.96,audio_features,5rHts9z54qL4ih7lt6CuZf,171953,4
570,Mike Dimes,HOME,2WnPietHTd9hrIPbZnpoHL,,True,,0.895,0.468,0,-5.777,0,0.378,0.342,0,0.213,0.428,118.019,audio_features,2WnPietHTd9hrIPbZnpoHL,174915,4
571,Still Woozy,Goodie Bag,4vHNeBWDQpVCmGbaccrRzi,True,True,,0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,audio_features,4vHNeBWDQpVCmGbaccrRzi,146390,4
572,Glee Cast,Party All the Time (Glee Cast Version) (feat. Gwyneth Paltrow),5PDLtrTRNJAZu8dTKEfMff,,True,,0.681,0.874,10,-4.693,0,0.043,0.00274,1.49e-05,0.0585,0.751,136.954,audio_features,5PDLtrTRNJAZu8dTKEfMff,261467,4
573,Death Grips,Giving Bad People Good Ideas,3rkBaypKGiemuTeZSRCBKk,,True,,0.298,0.981,5,-2.483,1,0.359,0.00741,0,0.217,0.0725,92.496,audio_features,3rkBaypKGiemuTeZSRCBKk,187519,4
574,JPEGMAFIA,ROUGH 7,0ekzigrO6pKmtR2sOc9PW7,,True,,0.875,0.738,9,-4.635,0,0.254,0.611,1.03e-06,0.8,0.725,124.012,audio_features,0ekzigrO6pKmtR2sOc9PW7,224052,4
575,The Marías,Calling U Back,5WVWQQpBJqljbZtxo19CxS,,True,,0.731,0.515,0,-7.584,1,0.122,0.385,0.00216,0.236,0.448,116.798,audio_features,5WVWQQpBJqljbZtxo19CxS,199907,4
576,LIZ,When I Rule the World,7nu0Lc0jJltztDxsGeoPiG,,True,,0.768,0.633,8,-4.089,0,0.157,0.00951,0,0.199,0.824,129.074,audio_features,7nu0Lc0jJltztDxsGeoPiG,185813,4
577,Kali Uchis,¡aquí yo mando!,1kmFdSFT6kcyzdIq445Iww,,True,,0.718,0.654,11,-7.642,1,0.0511,0.0825,3.42e-06,0.121,0.459,157.067,audio_features,1kmFdSFT6kcyzdIq445Iww,141954,4
578,Kanye West,Bring Me Down,25K9cWrxNv991UYiOzBJqR,,True,,0.385,0.691,6,-6.919,0,0.0924,0.00592,0,0.595,0.352,111.278,audio_features,25K9cWrxNv991UYiOzBJqR,198973,5
